location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
258							W01000275			53.23366702785298	-3.07308375732736
259							W01000276			53.21927144743054	-3.0756319715196874
260							W01000277			53.21461464828046	-3.087560467162473
261							W01000278			53.22035414877736	-3.0695571561975683
262							W01000279			53.20874090611169	-3.0616704687391114
263							W01000280			53.20401157077455	-3.0713014848607214
264							W01000281			53.21314549920481	-3.0686312562357916
265							W01000282			53.20711978651152	-3.079927127646994
266							W01000283			53.23298064371208	-3.036847973456501
267							W01000284			53.1802038535533	-3.051927271264392
268							W01000285			53.18015328605548	-3.043225414030689
269							W01000286			53.18934999864993	-3.068922516964899
270							W01000287			53.340380934209136	-3.3232217280735634
271							W01000288			53.25627836311971	-3.119633014570104
272							W01000289			53.247596641330276	-3.1560363674602203
273							W01000290			53.248868894168154	-3.1410113905086754
274							W01000291			53.23725042761143	-3.1514508218393336
275							W01000292			53.243078768563265	-3.12531242827061
276							W01000293			53.23841403142467	-3.1021513316771334
277							W01000294			53.22805097768403	-3.136029423103343
278							W01000295			53.24170780410725	-3.1350641185601176
279							W01000296			53.28937196088616	-3.2185280781461287
280							W01000297			53.284306973855855	-3.218613777564868
281							W01000298			53.33519453812929	-3.3514032691667848
282							W01000299			53.174268684776266	-3.1914911160737196
283							W01000300			53.14026886319322	-3.160611469994697
284							W01000301			53.21405685118173	-3.183892750394019
285							W01000302			53.1804274991158	-3.023594599345142
286							W01000303			53.142351856637156	-3.0023881540960846
287							W01000304			53.27464907106155	-3.219238776905273
288							W01000305			53.27880635346417	-3.2037099309112964
289							W01000306			53.27206715121876	-3.2274748488730056
290							W01000307			53.12310400648157	-3.0418518476431142
291							W01000308			53.11127680858244	-3.024709197880042
292							W01000309			53.141484879146084	-3.0966522595977133
293							W01000310			53.095485614824305	-3.087803988041281
294							W01000311			53.18822761923276	-3.00906711765985
295							W01000312			53.199834678617265	-3.0184033027267634
296							W01000313			53.15929110963056	-3.1360328140146514
297							W01000314			53.16516842540163	-3.1451112912622072
298							W01000315			53.173332498433375	-3.135194199527406
299							W01000316			53.16509870676524	-3.157928906885544
300							W01000317			53.159060531801686	-3.151624852323043
301							W01000318			53.169031345418304	-3.154291206699024
302							W01000319			53.1724999863304	-3.151510452751973
303							W01000320			53.30646175116469	-3.2656624591384187
304							W01000321			53.17683322653811	-3.1085895150417686
305							W01000322			53.173976231828014	-3.1214231957844705
306							W01000323			53.201621061963934	-3.126738131620677
307							W01000324			53.187520581263264	-3.1332810993932996
308							W01000325			53.202601892374275	-3.0990968498522027
309							W01000326			53.14046450333458	-3.044725824920542
310							W01000327			53.15983067406443	-3.036981427871237
311							W01000328			53.19868403018639	-2.998441599214314
312							W01000329			53.18334175714937	-2.9493139255218614
313							W01000330			53.1760362662065	-2.9263908680997077
314							W01000331			53.172760444200186	-2.937022760516951
315							W01000332			53.21064823276228	-2.975703575211124
316							W01000333			53.22185331034316	-3.0214260675770563
317							W01000334			53.21095365539018	-3.0343284245337614
318							W01000335			53.20324805967628	-3.038913027929451
319							W01000336			53.20575906732996	-3.0330743899262176
320							W01000337			53.21262605415073	-3.0434723727504007
321							W01000338			53.31246114088276	-3.3516890268532444
322							W01000339			53.110871773852836	-3.1248034245102088
323							W01000340			53.28657081376321	-3.2997606264941948
324							W01000341			53.060184598820925	-2.9801255376567966
325							W01000342			53.05828879613311	-2.9870829678029365
326							W01000343			53.06231257190406	-2.9720703357131177
327							W01000344			53.06644108970324	-2.9776343668539256
328							W01000345			53.00116669131959	-2.8818031395822747
329							W01000346			52.96286352992808	-2.778276043524486
330							W01000347			53.073892064525054	-3.063509632869803
331							W01000348			53.07827504948951	-3.0592756537693577
332							W01000349			53.044220459403846	-3.017083237900627
333							W01000350			53.04666431198706	-3.0043149579356374
334							W01000351			53.07444080842445	-3.0413040361437798
335							W01000354			52.98702531611046	-3.09213069694888
336							W01000355			52.97644446118758	-3.070494788905365
337							W01000356			52.96849097074116	-3.06662772750188
338							W01000359			52.95626931535366	-3.050107391454474
339							W01000360			52.94210978524608	-3.0528352379210912
340							W01000361			52.94220270486791	-3.0685916535557967
341							W01000362			53.054783973588165	-3.055410707533653
342							W01000363			53.05679286745634	-3.0699508678163165
343							W01000364			53.04656003123393	-3.0486116002520127
344							W01000365			53.03426374693707	-2.9946562412876037
345							W01000366			53.03133836165851	-3.027069444751161
346							W01000367			53.03196032938596	-3.022217428235744
347							W01000368			53.06415017475734	-2.9932532291461404
348							W01000369			53.090726419433146	-2.972392475694108
349							W01000370			53.07739107704626	-2.9725589955626406
350							W01000371			53.053530269601474	-2.9959727319205958
351							W01000372			53.052557455852735	-3.0009905066053686
352							W01000373			53.05764303240596	-3.0401289677022887
353							W01000374			53.07547360035696	-3.012592438547574
354							W01000375			53.06689952968685	-3.0063964031387695
355							W01000376			53.08097489182706	-3.013012450563289
356							W01000377			53.08605874576537	-3.031846609996762
357							W01000378			53.076063895125785	-3.0243797427047325
358							W01000379			53.07024900043613	-3.026420862424213
