location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
283							S01013764			57.19186420333999	-2.1181629065342085
284							S01013765			57.19471991481443	-2.1190821429811524
285							S01013766			57.1791378689481	-2.1153764653255425
286							S01013767			57.18184612601616	-2.110521646152746
287							S01013768			57.18610071192849	-2.1142897883733935
288							S01013769			57.18402601215075	-2.1138863363702685
289							S01013770			57.17949503122754	-2.096570821398832
290							S01013771			57.17972527578386	-2.100805867411653
291							S01013772			57.1849445315095	-2.100654687793543
292							S01013773			57.182840071767394	-2.0920800960316592
293							S01013774			57.18200255936035	-2.094906655277397
294							S01013775			57.177964325762666	-2.089256132276912
295							S01013776			57.19990847045407	-2.1027146282472353
296							S01013777			57.19618954102799	-2.1027042704660657
297							S01013778			57.19169304279159	-2.0977113646114196
298							S01013779			57.2010809006022	-2.09682598271995
299							S01013780			57.20231403807485	-2.104972218283974
300							S01013781			57.20313528998149	-2.1002905728673498
301							S01013782			57.04708841057978	-3.0424492544525643
302							S01013783			57.05120913861836	-3.0384600531441186
303							S01013784			57.20034285240119	-3.0431732930441013
304							S01013785			57.05445393883183	-3.0828159827347155
305							S01013786			57.00498178445535	-3.399722984041828
306							S01013787			57.072968978732156	-2.7952197581934226
307							S01013788			57.074088950870724	-2.7885800427494165
308							S01013789			57.080405994546425	-2.798232916073782
309							S01013790			57.06425037536644	-2.7759214834814774
310							S01013791			57.02177178241054	-2.627670657230855
311							S01013792			57.07700400510295	-2.767610092461102
312							S01013793			57.02956886583429	-2.5156119478693695
313							S01013794			56.83662960555109	-2.466164798688739
314							S01013795			56.83271314470682	-2.4779478279248788
315							S01013796			56.828744747323086	-2.4749969777690692
316							S01013797			56.83324256740161	-2.4710225982204
317							S01013798			56.83203353240149	-2.465239130838514
318							S01013799			56.85314849082061	-2.574375324232398
319							S01013800			56.79183858762505	-2.3927309791301576
320							S01013801			56.79673735526821	-2.51768327723691
321							S01013802			56.81444769589838	-2.621219253515007
322							S01013803			56.77316831357768	-2.415654739494957
323							S01013804			56.774661339975744	-2.4178310359501123
324							S01013805			56.796967533508486	-2.334304326866949
325							S01013806			56.87592667891243	-2.490984730226275
326							S01013807			56.901141438191964	-2.4483343570100065
327							S01013808			56.87293238867587	-2.4121842792560115
328							S01013809			56.82980777577231	-2.2848321447954762
329							S01013810			56.842362365109416	-2.2866651127273343
330							S01013811			56.84472389189721	-2.28319152202999
331							S01013812			56.84339242417332	-2.280050552731205
332							S01013813			56.8744787325818	-2.2438129951350563
333							S01013814			56.91830860270428	-2.3528971417522824
334							S01013815			56.9267341143716	-2.243972219711053
335							S01013816			57.02098274812466	-2.1633577769080055
336							S01013817			57.0385682955418	-2.1970336111130617
337							S01013818			57.03341028202931	-2.1738743719411864
338							S01013819			57.069018731289994	-2.138173245041775
339							S01013820			56.99096067890955	-2.2676947991291927
340							S01013821			56.96146566154916	-2.223512355980309
341							S01013822			56.96398715065644	-2.225073266416117
342							S01013823			56.961773271625184	-2.232163746903144
343							S01013824			56.96641421160951	-2.2339852038531833
344							S01013825			56.964568308387356	-2.221590375445456
345							S01013826			56.960703636478755	-2.207047946275003
346							S01013827			56.95686206644582	-2.215691438047537
347							S01013828			56.97054066663682	-2.232300470546656
348							S01013829			56.96947620877065	-2.2249089653156853
349							S01013830			56.96681821900323	-2.2192683533803486
