location_id	address_1	address_2	city	state	zip	county	location_source_value	country_concept_id	country_source_value	latitude	longitude
1							E01000001			51.51800736858096	-0.0967729486154735
2							E01000002			51.51821322791715	-0.09254847966530891
3							E01000003			51.52172305664712	-0.09581339037436633
4							E01000005			51.51354817280888	-0.07581384893210841
5							E01000006			51.538977273358775	0.0884406717128977
6							E01000007			51.54043871340071	0.07706099136745732
7							E01000008			51.54009810013103	0.06970263703986243
8							E01000009			51.54049980556961	0.08372697541056519
9							E01000011			51.54308181232328	0.08067271318659441
10							E01000012			51.54299470416386	0.07395732070735424
11							E01000013			51.5431803075005	0.14682756368432445
12							E01000014			51.54354040236293	0.13980452075273406
13							E01000015			51.54442594853469	0.1558405194314384
14							E01000016			51.549359269858215	0.15197745072081797
15							E01000017			51.54934678098246	0.14618180827100047
16							E01000018			51.546530858720715	0.15207187421726556
17							E01000019			51.55822471765354	0.12054746338270854
18							E01000020			51.55626303739204	0.12470973378942311
19							E01000021			51.55446799349547	0.11603633073536186
20							E01000022			51.55402965849939	0.12107506943734574
21							E01000024			51.55119583551651	0.12074911609024336
22							E01000025			51.54937047236131	0.1179886701987084
23							E01000027			51.59087953921033	0.14190138438025265
24							E01000028			51.58510704439155	0.12947878935855284
25							E01000029			51.58029868182639	0.13425907864930728
26							E01000030			51.58340122160549	0.1366190342745738
27							E01000031			51.58031062575882	0.14399920727941612
28							E01000032			51.574646901301904	0.13392174386917574
29							E01000033			51.55488748260242	0.16285663472678777
30							E01000034			51.55712770322665	0.17148854483581616
31							E01000035			51.54965483201537	0.16285127301057836
32							E01000036			51.54619627325202	0.16807011757913481
33							E01000037			51.56252599008628	0.1795081689136253
34							E01000038			51.5631606822945	0.1730368809319727
35							E01000039			51.55275445909809	0.1787427996978981
36							E01000040			51.53662632573131	0.09743937213055201
37							E01000041			51.53815189964918	0.11610109528722136
38							E01000042			51.53727791915482	0.10675742661492688
39							E01000043			51.53388747989547	0.10001436279424794
40							E01000044			51.53602730124487	0.09027285835108657
41							E01000045			51.53465510133797	0.11058858773673173
42							E01000046			51.53655268389664	0.11991937147652372
43							E01000049			51.53043968857981	0.08629537469913988
44							E01000050			51.534523953161234	0.08594215752099309
45							E01000051			51.534288345086985	0.08230254116866303
46							E01000052			51.53224928772138	0.09310524114702856
47							E01000053			51.53273583285644	0.14384895754764862
48							E01000054			51.536685908617564	0.13240542235093164
49							E01000055			51.535854752416725	0.12626116920909267
50							E01000056			51.53414781903444	0.13711330032910665
51							E01000057			51.53808157519434	0.12664479163987444
52							E01000058			51.53958715197575	0.13600725081971204
53							E01000059			51.53635771402472	0.14173532420132462
54							E01000060			51.558114701377356	0.1573000983084175
55							E01000061			51.561983985969654	0.15795608481366274
56							E01000062			51.55378985651052	0.15210391488184133
57							E01000063			51.55608495906921	0.1456504629602881
58							E01000064			51.55355225028905	0.1574403430764237
59							E01000065			51.55261195990475	0.14363312013236643
60							E01000066			51.54631971220857	0.10590713686873043
61							E01000067			51.54709776620983	0.10095219218505325
62							E01000068			51.542636056451244	0.08794617896781891
63							E01000069			51.54304060535738	0.09995877362728657
64							E01000070			51.54491053081608	0.09211379767832835
65							E01000071			51.539785351110304	0.09967834003703911
66							E01000072			51.54212636230282	0.11095339550702904
67							E01000073			51.54677296708693	0.11376468127304284
68							E01000074			51.5458495310749	0.12069397692759873
69							E01000075			51.543031850857695	0.12736422497565456
70							E01000076			51.54123835117007	0.12017180661009401
71							E01000077			51.549604909933606	0.12583000795934363
72							E01000078			51.55219825392081	0.13245616180059955
73							E01000079			51.54641490078322	0.13842101912402727
74							E01000080			51.54807634703422	0.13185790208826279
75							E01000081			51.550213675983514	0.1385110655184724
76							E01000082			51.55446199306732	0.138596024193255
77							E01000083			51.55352279322025	0.12837713959542826
78							E01000084			51.5398696404419	0.14516102999476188
79							E01000085			51.53789440118295	0.1503709162605346
80							E01000086			51.53685231166036	0.1458071073461265
81							E01000087			51.53005432586346	0.15015820106702782
82							E01000088			51.533847533036834	0.15552518811102076
83							E01000089			51.5306867041471	0.1603938308857404
84							E01000090			51.5212260225092	0.15459862273067979
85							E01000091			51.52722478807633	0.10889931107954576
86							E01000093			51.52927436486732	0.102628261465878
87							E01000094			51.52355678855098	0.11552565056920543
88							E01000095			51.52633348510921	0.13488986587035653
89							E01000096			51.53172035189976	0.11635330880038741
90							E01000097			51.56372942827908	0.12910357752251175
91							E01000098			51.56088546236391	0.1270871608231337
92							E01000099			51.56303759488539	0.13354676101061036
93							E01000100			51.55911383875194	0.13862841097934542
94							E01000101			51.55924015163466	0.14416678225267315
95							E01000102			51.557151509641685	0.13320812492211298
96							E01000103			51.534606571087174	0.16475904731851132
97							E01000104			51.53886523072197	0.16764935570431616
98							E01000105			51.53981533248998	0.15351133746540405
99							E01000106			51.54011263745472	0.15938092272658405
100							E01000107			51.54247721340097	0.17551818848956618
101							E01000108			51.54284100238558	0.1670254315995627
102							E01000110			51.573202708739835	0.14619441869740693
103							E01000111			51.56900765218811	0.14470357020022515
104							E01000112			51.56936346346344	0.137322371871794
105							E01000113			51.56979878648536	0.13359687454006952
106							E01000114			51.564406709649184	0.1486057821674092
107							E01000115			51.63614469084531	-0.14142406783572825
108							E01000116			51.63365759434987	-0.1466624691545133
109							E01000117			51.63300831933912	-0.15690606195024623
110							E01000118			51.63066131877799	-0.15160745538231873
111							E01000119			51.629785503528204	-0.1356232526968063
112							E01000120			51.63200347697527	-0.14062293627388353
113							E01000121			51.62707890734688	-0.1479417334618597
114							E01000122			51.62588046812079	-0.1374633093494235
115							E01000123			51.622938697240755	-0.14485875001538168
116							E01000124			51.61892344353394	-0.14474496806386128
117							E01000126			51.60101001097118	-0.25151469198668575
118							E01000127			51.606142480158475	-0.2597925226428272
119							E01000128			51.60109031358491	-0.2598946920617149
120							E01000129			51.60156103532307	-0.26415508910663815
121							E01000130			51.60438766092875	-0.25428939772859765
122							E01000131			51.597815152402546	-0.2570113060642159
123							E01000132			51.60878307103656	-0.25806028274046183
124							E01000133			51.607586915591526	-0.25183317329975013
125							E01000134			51.60764535374003	-0.2650765544920315
126							E01000135			51.56841622773674	-0.20209270376755303
127							E01000136			51.56674655921441	-0.19122538368405095
128							E01000137			51.56430498024545	-0.20081018645411133
129							E01000138			51.564092754057455	-0.20580331790465134
130							E01000139			51.559079405185095	-0.20222136147823067
131							E01000140			51.56265551778723	-0.19660787098537885
132							E01000141			51.56026957846732	-0.21598831581872807
133							E01000142			51.56202866824492	-0.2111108015033478
134							E01000143			51.558039082106156	-0.2083986070785609
135							E01000144			51.57414813627463	-0.1990161117581316
136							E01000145			51.572657589717004	-0.205550572743433
137							E01000146			51.57039569141333	-0.19767446471178476
138							E01000147			51.589801562114666	-0.24929883901238786
139							E01000150			51.584958372835224	-0.2433695601550498
140							E01000151			51.60140855872599	-0.24289917024235916
141							E01000152			51.60459191746013	-0.2438164053771364
142							E01000153			51.604030553915194	-0.2480259137230956
143							E01000154			51.59869668096945	-0.24448595753678595
144							E01000156			51.600441022901215	-0.14860653294101595
145							E01000157			51.60322627813657	-0.14506787102220772
146							E01000158			51.61765570222262	-0.15175801716327114
147							E01000159			51.61874847581858	-0.1580636855494482
148							E01000160			51.61333614807713	-0.14503911627611116
149							E01000161			51.61349198999383	-0.15247022406372965
150							E01000162			51.612059579248054	-0.15828184281910632
151							E01000163			51.607786666195366	-0.14516816151285408
152							E01000164			51.60574317007675	-0.1531875113807327
153							E01000165			51.60984676512959	-0.15023770076983703
154							E01000166			51.65407755491245	-0.15919153107012235
155							E01000167			51.65588080454243	-0.1694414227454311
156							E01000168			51.64901393454098	-0.15599172882907084
157							E01000169			51.650060779217775	-0.16410728105625852
158							E01000170			51.64581508380165	-0.1638599655371733
159							E01000171			51.64892236783945	-0.17059383894740254
160							E01000172			51.64198878863435	-0.15008383266832523
161							E01000173			51.641186354736654	-0.15627556585319116
162							E01000174			51.64168492544179	-0.16496328122483578
163							E01000175			51.63747012985854	-0.15983019571295265
164							E01000176			51.59581463718937	-0.17920433792838045
165							E01000177			51.59276926693704	-0.17183664531728618
166							E01000178			51.595600348439845	-0.16486730133944405
